,Customer_Age,Emails_Opened,Emails_Clicked,Purchase_History,Time_Spent_On_Website,Days_Since_Last_Open,Customer_Engagement_Score,Opened_Previous_Emails,Clicked_Previous_Emails,Device_Type,Engagement_per_Email,EmailsClicked_TimeSpent,Click_Open_Ratio,Engagement_Efficiency,Purchase_per_Visit,Recency_Engagement,Email_Interaction_Rate,Loyalty_Score
376,43,3,1,1360.1,0.3,68,75.4,1,0,0,25.133333333333336,0.3,0.3333333333333333,58.0,1046.230769230769,5127.200000000001,0.25,0.5
377,36,7,0,1017.7,9.1,0,71.0,0,0,1,10.142857142857142,0.0,0.0,7.02970297029703,100.76237623762377,0.0,0.0,0.0
378,56,3,1,1753.0,5.6,39,83.6,0,0,0,27.866666666666664,5.6,0.3333333333333333,12.666666666666666,265.6060606060606,3260.3999999999996,0.25,0.0
379,26,8,2,1135.9,3.4,21,71.1,0,0,0,8.8875,6.8,0.25,16.159090909090907,258.15909090909093,1493.1,0.2222222222222222,0.0
380,26,6,1,2582.5,5.3,21,100.9,1,1,1,16.816666666666666,5.3,0.16666666666666666,16.015873015873016,409.92063492063494,2118.9,0.14285714285714285,1.0
381,29,4,1,2095.3,5.4,20,48.4,0,1,1,12.1,5.4,0.25,7.562499999999999,327.390625,968.0,0.2,0.5
382,13,9,2,1606.3,3.7,16,62.3,0,1,1,6.922222222222222,7.4,0.2222222222222222,13.255319148936168,341.7659574468085,996.8,0.2,0.5
383,29,3,1,2013.5,5.4,55,68.1,0,1,1,22.7,5.4,0.3333333333333333,10.640624999999998,314.609375,3745.4999999999995,0.25,0.5
384,27,6,2,2053.0,3.8,42,76.6,0,1,1,12.766666666666666,7.6,0.3333333333333333,15.958333333333332,427.70833333333337,3217.2,0.2857142857142857,0.5
385,36,5,1,1218.0,4.2,30,89.0,1,0,0,17.8,4.2,0.2,17.115384615384613,234.23076923076923,2670.0,0.16666666666666666,0.5
386,38,7,1,1091.9,3.6,50,69.6,0,1,1,9.942857142857141,3.6,0.14285714285714285,15.130434782608695,237.36956521739134,3479.9999999999995,0.125,0.5
387,53,8,1,1539.1,2.1,7,48.7,1,1,1,6.0875,2.1,0.125,15.70967741935484,496.4838709677419,340.90000000000003,0.1111111111111111,1.0
388,44,5,2,1930.8,5.3,10,82.6,1,1,0,16.52,10.6,0.4,13.11111111111111,306.4761904761905,826.0,0.3333333333333333,1.0
389,29,3,3,1569.5,6.2,0,81.3,0,1,1,27.099999999999998,18.6,1.0,11.291666666666666,217.98611111111111,0.0,0.75,0.5
390,26,5,0,711.5,6.0,19,40.9,0,1,0,8.18,0.0,0.0,5.8428571428571425,101.64285714285714,777.1,0.0,0.5
391,39,3,1,1098.6,6.6,32,69.9,1,0,1,23.3,6.6,0.3333333333333333,9.197368421052634,144.55263157894737,2236.8,0.25,0.5
392,21,9,0,1463.0,5.6,31,46.1,1,1,1,5.122222222222223,0.0,0.0,6.984848484848485,221.66666666666669,1429.1000000000001,0.0,1.0
393,53,5,1,1462.2,3.9,32,60.0,1,1,0,12.0,3.9,0.2,12.244897959183673,298.4081632653061,1920.0,0.16666666666666666,1.0
394,46,4,1,2486.3,6.7,8,56.5,1,1,1,14.125,6.7,0.25,7.337662337662337,322.8961038961039,452.0,0.2,1.0
395,30,5,0,807.0,2.3,42,82.1,0,1,1,16.419999999999998,0.0,0.0,24.87878787878788,244.54545454545456,3448.2,0.0,0.5
396,17,2,1,1752.8,3.2,33,71.8,1,1,1,35.9,3.2,0.5,17.095238095238095,417.3333333333333,2369.4,0.3333333333333333,1.0
397,48,3,0,2244.6,3.1,40,50.7,1,1,1,16.900000000000002,0.0,0.0,12.365853658536587,547.4634146341464,2028.0,0.0,1.0
398,33,7,2,2635.7,7.2,1,83.2,1,0,0,11.885714285714286,14.4,0.2857142857142857,10.146341463414636,321.4268292682927,83.2,0.25,0.5
399,47,3,2,1297.8,6.9,34,48.5,1,1,0,16.166666666666668,13.8,0.6666666666666666,6.139240506329114,164.2784810126582,1649.0,0.5,1.0
400,19,2,1,1745.7,6.0,12,75.0,0,0,1,37.5,6.0,0.5,10.714285714285714,249.3857142857143,900.0,0.3333333333333333,0.0
401,29,6,2,1784.9,7.1,24,57.8,0,0,1,9.633333333333333,14.2,0.3333333333333333,7.135802469135802,220.35802469135805,1387.1999999999998,0.2857142857142857,0.0
402,35,7,1,1597.7,3.2,38,64.5,0,1,0,9.214285714285714,3.2,0.14285714285714285,15.357142857142856,380.4047619047619,2451.0,0.125,0.5
403,35,6,1,1450.6,5.7,31,77.6,1,1,0,12.933333333333332,5.7,0.16666666666666666,11.582089552238806,216.50746268656715,2405.6,0.14285714285714285,1.0
404,30,6,3,1718.0,4.7,17,77.8,1,1,1,12.966666666666667,14.100000000000001,0.5,13.649122807017543,301.4035087719298,1322.6,0.42857142857142855,1.0
405,41,3,3,233.9,6.7,30,90.1,0,0,0,30.03333333333333,20.1,1.0,11.7012987012987,30.376623376623378,2703.0,0.75,0.0
406,24,2,0,1841.0,4.8,7,68.8,0,1,0,34.4,0.0,0.0,11.862068965517242,317.4137931034483,481.59999999999997,0.0,0.5
407,33,8,2,1563.1,4.2,47,74.6,1,1,0,9.325,8.4,0.25,14.346153846153845,300.5961538461538,3506.2,0.2222222222222222,1.0
408,36,4,2,1388.8,6.1,26,63.4,0,1,0,15.85,12.2,0.5,8.929577464788732,195.6056338028169,1648.3999999999999,0.4,0.5
409,40,4,0,2523.4,6.8,46,72.7,1,0,1,18.175,0.0,0.0,9.320512820512821,323.51282051282055,3344.2000000000003,0.0,0.5
410,42,7,2,1162.5,3.7,22,76.6,1,0,0,10.942857142857141,7.4,0.2857142857142857,16.29787234042553,247.3404255319149,1685.1999999999998,0.25,0.5
411,23,6,3,1298.5,4.9,22,68.5,1,1,1,11.416666666666666,14.700000000000001,0.5,11.610169491525424,220.08474576271186,1507.0,0.42857142857142855,1.0
412,19,5,0,2495.8,2.9,18,42.9,1,0,1,8.58,0.0,0.0,11.0,639.948717948718,772.1999999999999,0.0,0.5
413,47,9,1,1084.0,0.0,43,75.0,1,1,0,8.333333333333334,0.0,0.1111111111111111,75.0,1084.0,3225.0,0.1,1.0
414,38,3,3,1224.9,5.4,19,75.5,1,0,1,25.166666666666668,16.200000000000003,1.0,11.796875,191.390625,1434.5,0.75,0.5
415,27,6,2,1426.5,6.2,39,59.8,0,1,1,9.966666666666667,12.4,0.3333333333333333,8.305555555555555,198.125,2332.2,0.2857142857142857,0.5
416,50,5,2,1920.4,5.5,24,50.7,0,0,0,10.14,11.0,0.4,7.800000000000001,295.44615384615383,1216.8000000000002,0.3333333333333333,0.0
417,36,5,2,1603.9,1.1,0,92.1,0,1,0,18.419999999999998,2.2,0.4,43.857142857142854,763.7619047619048,0.0,0.3333333333333333,0.5
418,46,8,2,853.7,4.3,21,77.4,1,1,0,9.675,8.6,0.25,14.603773584905662,161.07547169811323,1625.4,0.2222222222222222,1.0
419,35,6,0,1233.9,0.6,12,66.6,0,0,1,11.1,0.0,0.0,41.62499999999999,771.1875,799.1999999999999,0.0,0.0
420,55,6,3,1196.3,7.7,30,52.9,1,0,1,8.816666666666666,23.1,0.5,6.080459770114943,137.50574712643677,1587.0,0.42857142857142855,0.5
421,52,7,3,1461.4,2.8,12,57.7,1,0,1,8.242857142857144,8.399999999999999,0.42857142857142855,15.184210526315791,384.5789473684211,692.4000000000001,0.375,0.5
422,32,4,1,1712.9,7.5,43,89.5,1,0,1,22.375,7.5,0.25,10.529411764705882,201.51764705882354,3848.5,0.2,0.5
423,44,3,1,1709.1,6.9,28,72.1,1,0,0,24.03333333333333,6.9,0.3333333333333333,9.126582278481012,216.3417721518987,2018.7999999999997,0.25,0.5
424,41,2,0,612.0,3.2,27,61.7,0,1,1,30.85,0.0,0.0,14.69047619047619,145.7142857142857,1665.9,0.0,0.5
425,48,1,2,2032.0,2.7,39,77.6,0,1,0,77.6,5.4,2.0,20.972972972972972,549.1891891891892,3026.3999999999996,1.0,0.5
426,25,9,2,1626.3,5.7,44,57.8,0,0,0,6.422222222222222,11.4,0.2222222222222222,8.62686567164179,242.73134328358208,2543.2,0.2,0.0
427,41,2,1,2192.3,3.3,29,92.5,1,1,0,46.25,3.3,0.5,21.511627906976745,509.8372093023256,2682.5,0.3333333333333333,1.0
428,45,4,3,1722.1,5.2,18,90.3,0,1,0,22.575,15.600000000000001,0.75,14.564516129032258,277.758064516129,1625.3999999999999,0.6,0.5
429,17,4,1,2050.7,4.0,3,63.0,0,0,1,15.75,4.0,0.25,12.6,410.14,189.0,0.2,0.0
430,23,5,2,1733.3,1.4,19,60.6,0,1,0,12.120000000000001,2.8,0.4,25.25,722.2083333333334,1151.4,0.3333333333333333,0.5
431,14,6,0,2173.1,0.5,20,30.7,1,1,1,5.116666666666666,0.0,0.0,20.466666666666665,1448.7333333333333,614.0,0.0,1.0
432,32,6,1,1761.1,5.5,31,47.8,0,0,0,7.966666666666666,5.5,0.16666666666666666,7.3538461538461535,270.9384615384615,1481.8,0.14285714285714285,0.0
433,42,3,1,1451.0,3.9,24,49.9,1,0,0,16.633333333333333,3.9,0.3333333333333333,10.183673469387754,296.1224489795918,1197.6,0.25,0.5
434,50,4,2,2636.2,3.9,40,72.0,0,1,0,18.0,7.8,0.5,14.693877551020407,537.9999999999999,2880.0,0.4,0.5
435,35,5,1,1944.5,6.4,20,65.1,1,0,1,13.02,6.4,0.2,8.797297297297296,262.77027027027026,1302.0,0.16666666666666666,0.5
436,51,4,1,1786.9,7.3,29,49.8,0,1,0,12.45,7.3,0.25,5.999999999999999,215.289156626506,1444.1999999999998,0.2,0.5
437,21,8,2,861.8,4.5,47,65.8,0,0,0,8.225,9.0,0.25,11.963636363636363,156.6909090909091,3092.6,0.2222222222222222,0.0
438,17,5,1,855.8,4.3,35,77.6,0,0,0,15.52,4.3,0.2,14.641509433962264,161.47169811320754,2716.0,0.16666666666666666,0.0
439,34,6,0,1646.4,6.0,29,77.9,1,0,0,12.983333333333334,0.0,0.0,11.12857142857143,235.20000000000002,2259.1000000000004,0.0,0.5
440,38,6,3,1572.8,2.3,20,41.5,0,0,1,6.916666666666667,6.8999999999999995,0.5,12.575757575757576,476.6060606060606,830.0,0.42857142857142855,0.0
441,34,7,3,1192.9,5.4,20,68.1,0,1,1,9.728571428571428,16.200000000000003,0.42857142857142855,10.640624999999998,186.390625,1362.0,0.375,0.5
442,14,5,0,1570.5,6.1,17,49.2,1,0,0,9.84,0.0,0.0,6.929577464788733,221.19718309859155,836.4000000000001,0.0,0.5
443,34,2,2,2294.3,6.4,21,83.5,1,0,0,41.75,12.8,1.0,11.283783783783782,310.0405405405406,1753.5,0.6666666666666666,0.5
444,21,5,1,1847.7,1.1,41,81.8,1,1,1,16.36,1.1,0.2,38.95238095238095,879.8571428571429,3353.7999999999997,0.16666666666666666,1.0
445,41,3,2,929.5,3.5,26,56.5,1,1,1,18.833333333333332,7.0,0.6666666666666666,12.555555555555555,206.55555555555554,1469.0,0.5,1.0
446,38,3,2,1444.2,3.2,9,58.5,0,1,1,19.5,6.4,0.6666666666666666,13.928571428571429,343.85714285714283,526.5,0.5,0.5
447,25,6,1,1097.5,5.2,56,63.1,0,1,0,10.516666666666667,5.2,0.16666666666666666,10.17741935483871,177.01612903225805,3533.6,0.14285714285714285,0.5
448,29,7,1,1306.2,6.0,34,36.2,1,0,1,5.171428571428572,6.0,0.14285714285714285,5.171428571428572,186.6,1230.8000000000002,0.125,0.5
449,24,5,1,1293.2,8.0,8,75.0,0,1,0,15.0,8.0,0.2,8.333333333333334,143.6888888888889,600.0,0.16666666666666666,0.5
450,34,5,1,1261.2,4.0,23,65.9,1,0,1,13.180000000000001,4.0,0.2,13.180000000000001,252.24,1515.7,0.16666666666666666,0.5
451,44,8,1,872.4,4.0,31,84.6,0,1,1,10.575,4.0,0.125,16.919999999999998,174.48,2622.6,0.1111111111111111,0.5
452,25,5,1,1436.2,7.3,55,53.5,1,0,0,10.7,7.3,0.2,6.44578313253012,173.03614457831324,2942.5,0.16666666666666666,0.5
453,40,10,1,1219.7,5.6,13,60.7,0,1,1,6.07,5.6,0.1,9.196969696969697,184.8030303030303,789.1,0.09090909090909091,0.5
455,27,1,3,2526.5,5.6,50,54.9,1,0,1,54.9,16.799999999999997,3.0,8.318181818181818,382.8030303030303,2745.0,1.5,0.5
456,33,6,1,2044.4,2.7,20,52.3,0,1,0,8.716666666666667,2.7,0.16666666666666666,14.135135135135133,552.5405405405405,1046.0,0.14285714285714285,0.5
457,24,5,2,1311.8,2.3,25,84.9,0,0,1,16.98,4.6,0.4,25.72727272727273,397.5151515151515,2122.5,0.3333333333333333,0.0
458,29,7,2,1509.4,1.9,14,59.5,0,0,1,8.5,3.8,0.2857142857142857,20.517241379310345,520.4827586206897,833.0,0.25,0.0
459,23,6,2,914.2,6.3,26,71.9,1,0,0,11.983333333333334,12.6,0.3333333333333333,9.849315068493151,125.23287671232877,1869.4,0.2857142857142857,0.5
460,54,4,2,2347.9,7.4,29,64.3,0,0,0,16.075,14.8,0.5,7.654761904761904,279.51190476190476,1864.6999999999998,0.4,0.0
461,35,2,2,2448.6,8.7,39,51.0,1,1,0,25.5,17.4,1.0,5.257731958762887,252.43298969072166,1989.0,0.6666666666666666,1.0
462,28,4,2,1578.3,6.7,46,67.5,0,0,0,16.875,13.4,0.5,8.766233766233766,204.97402597402598,3105.0,0.4,0.0
463,37,3,0,2011.8,7.3,18,79.0,0,0,1,26.333333333333332,0.0,0.0,9.518072289156626,242.38554216867468,1422.0,0.0,0.0
464,33,3,2,1587.6,3.8,0,51.9,1,1,1,17.3,7.6,0.6666666666666666,10.8125,330.75,0.0,0.5,1.0
465,32,6,2,831.6,2.7,29,82.1,1,1,1,13.683333333333332,5.4,0.3333333333333333,22.189189189189186,224.75675675675674,2380.8999999999996,0.2857142857142857,1.0
466,41,8,1,1294.1,6.7,34,57.3,0,1,1,7.1625,6.7,0.125,7.441558441558441,168.06493506493504,1948.1999999999998,0.1111111111111111,0.5
467,42,5,2,1566.0,5.8,33,62.8,1,0,1,12.559999999999999,11.6,0.4,9.235294117647058,230.29411764705884,2072.4,0.3333333333333333,0.5
468,29,2,2,1272.7,5.2,25,78.0,1,0,1,39.0,10.4,1.0,12.580645161290322,205.2741935483871,1950.0,0.6666666666666666,0.5
469,29,5,1,1390.7,5.8,31,60.0,0,1,0,12.0,5.8,0.2,8.823529411764707,204.51470588235296,1860.0,0.16666666666666666,0.5
470,32,7,3,1454.3,5.6,52,70.6,1,0,1,10.085714285714285,16.799999999999997,0.42857142857142855,10.696969696969697,220.34848484848484,3671.2,0.375,0.5
472,19,4,1,1526.1,7.6,24,71.9,0,0,0,17.975,7.6,0.25,8.360465116279071,177.45348837209303,1725.6000000000001,0.2,0.0
473,48,5,0,969.7,6.1,22,34.3,1,1,1,6.859999999999999,0.0,0.0,4.830985915492958,136.5774647887324,754.5999999999999,0.0,1.0
474,51,3,2,1141.5,6.7,27,42.6,0,0,1,14.200000000000001,13.4,0.6666666666666666,5.532467532467533,148.24675324675323,1150.2,0.5,0.0
475,32,6,2,857.7,6.0,54,79.2,1,1,1,13.200000000000001,12.0,0.3333333333333333,11.314285714285715,122.52857142857144,4276.8,0.2857142857142857,1.0
476,40,4,1,1988.9,4.1,27,85.6,0,0,0,21.4,4.1,0.25,16.784313725490197,389.98039215686276,2311.2,0.2,0.0
477,38,5,3,447.2,6.5,29,56.3,1,1,0,11.26,19.5,0.6,7.506666666666666,59.626666666666665,1632.6999999999998,0.5,1.0
479,46,4,2,2193.2,7.1,46,74.4,1,0,0,18.6,14.2,0.5,9.185185185185187,270.7654320987654,3422.4,0.4,0.5
480,33,6,1,1348.9,2.6,59,80.4,1,0,1,13.4,2.6,0.16666666666666666,22.333333333333336,374.69444444444446,4743.6,0.14285714285714285,0.5
481,25,4,3,198.4,5.6,36,39.6,1,1,1,9.9,16.799999999999997,0.75,6.000000000000001,30.060606060606062,1425.6000000000001,0.6,1.0
482,18,8,3,1319.3,3.3,31,56.7,0,0,1,7.0875,9.899999999999999,0.375,13.186046511627907,306.8139534883721,1757.7,0.3333333333333333,0.0
483,37,4,1,1467.9,6.1,30,65.0,0,0,0,16.25,6.1,0.25,9.15492957746479,206.74647887323945,1950.0,0.2,0.0
484,27,5,1,994.7,4.9,0,80.5,1,0,1,16.1,4.9,0.2,13.64406779661017,168.59322033898306,0.0,0.16666666666666666,0.5
485,20,6,2,1242.4,1.8,41,107.5,0,1,1,17.916666666666668,3.6,0.3333333333333333,38.392857142857146,443.7142857142858,4407.5,0.2857142857142857,0.5
486,28,2,1,2265.1,5.8,32,66.6,1,0,1,33.3,5.8,0.5,9.794117647058822,333.1029411764706,2131.2,0.3333333333333333,0.5
487,24,1,1,1832.5,3.8,36,48.9,1,1,1,48.9,3.8,1.0,10.1875,381.77083333333337,1760.3999999999999,0.5,1.0
488,51,1,2,1037.7,6.8,19,76.0,0,0,1,76.0,13.6,2.0,9.743589743589745,133.03846153846155,1444.0,1.0,0.0
489,43,7,0,701.2,5.0,24,89.8,0,1,0,12.828571428571427,0.0,0.0,14.966666666666667,116.86666666666667,2155.2,0.0,0.5
490,34,3,1,1336.5,5.8,23,71.6,1,1,1,23.866666666666664,5.8,0.3333333333333333,10.529411764705882,196.54411764705884,1646.8,0.25,1.0
491,49,10,1,1393.3,3.1,45,56.4,1,0,0,5.64,3.1,0.1,13.756097560975611,339.82926829268297,2538.0,0.09090909090909091,0.5
492,35,3,1,1748.1,3.8,24,84.4,1,1,1,28.133333333333336,3.8,0.3333333333333333,17.583333333333336,364.1875,2025.6000000000001,0.25,1.0
493,26,5,3,1232.3,4.1,61,80.0,1,1,0,16.0,12.299999999999999,0.6,15.686274509803923,241.62745098039215,4880.0,0.5,1.0
494,50,8,0,1755.7,6.7,36,54.6,1,0,1,6.825,0.0,0.0,7.090909090909091,228.01298701298703,1965.6000000000001,0.0,0.5
495,40,9,2,2467.6,8.4,10,75.7,1,1,1,8.411111111111111,16.8,0.2222222222222222,8.053191489361701,262.51063829787233,757.0,0.2,1.0
496,24,9,1,1907.8,3.4,28,85.0,0,1,0,9.444444444444445,3.4,0.1111111111111111,19.318181818181817,433.59090909090907,2380.0,0.1,0.5
497,33,7,1,1476.0,7.2,20,87.7,1,1,0,12.528571428571428,7.2,0.14285714285714285,10.695121951219514,180.00000000000003,1754.0,0.125,1.0
498,26,7,2,1408.4,0.7,0,69.0,1,1,1,9.857142857142858,1.4,0.2857142857142857,40.588235294117645,828.4705882352941,0.0,0.25,1.0
499,21,6,2,1321.7,2.6,53,64.6,0,0,0,10.766666666666666,5.2,0.3333333333333333,17.944444444444443,367.1388888888889,3423.7999999999997,0.2857142857142857,0.0
500,44,6,2,2090.3,3.1,40,88.4,1,1,0,14.733333333333334,6.2,0.3333333333333333,21.560975609756103,509.829268292683,3536.0,0.2857142857142857,1.0
501,54,3,2,1186.3,2.3,37,51.8,1,1,1,17.266666666666666,4.6,0.6666666666666666,15.696969696969697,359.4848484848485,1916.6,0.5,1.0
502,21,3,1,1522.6,1.8,32,76.6,0,0,1,25.53333333333333,1.8,0.3333333333333333,27.357142857142858,543.7857142857143,2451.2,0.25,0.0
503,40,4,1,1525.6,5.8,9,49.4,1,0,1,12.35,5.8,0.25,7.264705882352941,224.35294117647058,444.59999999999997,0.2,0.5
504,28,4,0,1249.1,4.6,22,86.0,0,1,1,21.5,0.0,0.0,15.357142857142858,223.05357142857142,1892.0,0.0,0.5
505,30,4,1,813.8,5.8,42,66.1,1,0,1,16.525,5.8,0.25,9.720588235294118,119.67647058823529,2776.2,0.2,0.5
507,26,6,3,1469.5,5.5,0,77.4,0,0,1,12.9,16.5,0.5,11.907692307692308,226.07692307692307,0.0,0.42857142857142855,0.0
508,35,5,0,1750.1,6.3,26,51.7,0,0,0,10.34,0.0,0.0,7.082191780821918,239.73972602739727,1344.2,0.0,0.0
509,26,7,0,1233.2,4.9,27,91.4,1,0,1,13.057142857142859,0.0,0.0,15.491525423728813,209.01694915254237,2467.8,0.0,0.5
510,37,2,2,2110.4,2.6,32,93.3,1,0,1,46.65,5.2,1.0,25.916666666666664,586.2222222222223,2985.6,0.6666666666666666,0.5
511,34,4,2,1061.6,7.1,40,83.2,0,0,0,20.8,14.2,0.5,10.271604938271606,131.06172839506172,3328.0,0.4,0.0
512,32,3,2,2356.0,3.8,39,58.6,0,0,1,19.533333333333335,7.6,0.6666666666666666,12.208333333333334,490.83333333333337,2285.4,0.5,0.0
513,25,1,1,626.2,3.1,33,65.4,1,0,0,65.4,3.1,1.0,15.951219512195125,152.7317073170732,2158.2000000000003,0.5,0.5
514,29,4,1,1717.4,4.6,47,72.2,1,1,0,18.05,4.6,0.25,12.892857142857144,306.67857142857144,3393.4,0.2,1.0
515,42,4,2,1737.7,3.2,7,59.4,1,1,0,14.85,6.4,0.5,14.142857142857142,413.73809523809524,415.8,0.4,1.0
516,40,8,2,1102.2,4.2,37,95.4,1,1,1,11.925,8.4,0.25,18.346153846153847,211.96153846153845,3529.8,0.2222222222222222,1.0
517,25,6,0,1712.2,5.7,39,72.2,1,1,1,12.033333333333333,0.0,0.0,10.776119402985074,255.55223880597015,2815.8,0.0,1.0
518,35,2,1,2139.8,5.7,11,29.4,0,1,1,14.7,5.7,0.5,4.388059701492537,319.3731343283582,323.4,0.3333333333333333,0.5
519,42,8,1,391.6,3.2,7,75.1,1,0,1,9.3875,3.2,0.125,17.88095238095238,93.23809523809524,525.6999999999999,0.1111111111111111,0.5
520,18,7,2,1751.4,4.0,18,64.8,0,0,1,9.257142857142856,8.0,0.2857142857142857,12.959999999999999,350.28000000000003,1166.3999999999999,0.25,0.0
522,28,4,2,1017.2,6.0,41,64.5,0,1,0,16.125,12.0,0.5,9.214285714285714,145.31428571428572,2644.5,0.4,0.5
523,40,3,1,2314.6,9.2,20,82.1,0,0,1,27.366666666666664,9.2,0.3333333333333333,8.049019607843137,226.921568627451,1642.0,0.25,0.0
524,27,4,2,1209.1,7.4,17,86.8,1,1,1,21.7,14.8,0.5,10.333333333333332,143.94047619047618,1475.6,0.4,1.0
525,16,7,2,913.1,7.3,20,74.2,0,0,1,10.6,14.6,0.2857142857142857,8.939759036144578,110.01204819277108,1484.0,0.25,0.0
526,18,8,2,1401.0,2.2,46,64.9,0,1,1,8.1125,4.4,0.25,20.28125,437.8125,2985.4,0.2222222222222222,0.5
527,35,8,2,2534.0,6.5,30,69.4,0,0,0,8.675,13.0,0.25,9.253333333333334,337.8666666666667,2082.0,0.2222222222222222,0.0
529,25,2,0,974.3,3.9,28,58.0,1,0,0,29.0,0.0,0.0,11.83673469387755,198.83673469387753,1624.0,0.0,0.5
530,41,5,2,2248.7,5.3,49,78.7,0,1,0,15.74,10.6,0.4,12.492063492063492,356.9365079365079,3856.3,0.3333333333333333,0.5
531,18,1,1,2428.9,6.9,18,76.9,1,1,0,76.9,6.9,1.0,9.734177215189874,307.45569620253167,1384.2,0.5,1.0
532,34,5,2,1448.3,6.0,49,93.1,0,0,1,18.619999999999997,12.0,0.4,13.299999999999999,206.9,4561.9,0.3333333333333333,0.0
533,22,4,1,880.5,3.2,33,88.8,1,0,0,22.2,3.2,0.25,21.142857142857142,209.64285714285714,2930.4,0.2,0.5
534,28,4,1,2547.9,6.5,27,59.7,1,1,0,14.925,6.5,0.25,7.96,339.72,1611.9,0.2,1.0
535,35,1,1,2297.2,3.7,67,82.3,1,1,1,82.3,3.7,1.0,17.51063829787234,488.76595744680844,5514.099999999999,0.5,1.0
536,26,6,2,1839.5,5.4,14,55.7,0,0,1,9.283333333333333,10.8,0.3333333333333333,8.703125,287.421875,779.8000000000001,0.2857142857142857,0.0
537,31,3,2,1093.8,4.4,24,80.4,1,0,0,26.8,8.8,0.6666666666666666,14.88888888888889,202.55555555555554,1929.6000000000001,0.5,0.5
538,45,2,0,1475.5,4.6,11,62.3,1,0,1,31.15,0.0,0.0,11.125,263.4821428571429,685.3,0.0,0.5
539,29,0,2,1419.8,6.5,44,54.7,0,1,1,inf,13.0,inf,7.293333333333334,189.30666666666667,2406.8,2.0,0.5
540,43,4,1,1665.4,2.9,55,74.2,1,1,0,18.55,2.9,0.25,19.025641025641026,427.02564102564105,4081.0,0.2,1.0
541,23,8,0,2225.5,8.9,55,29.9,0,0,1,3.7375,0.0,0.0,3.02020202020202,224.7979797979798,1644.5,0.0,0.0
542,40,8,1,1939.7,1.4,48,43.7,0,1,0,5.4625,1.4,0.125,18.208333333333336,808.2083333333334,2097.6000000000004,0.1111111111111111,0.5
543,49,4,1,961.3,3.8,27,67.3,1,1,0,16.825,3.8,0.25,14.020833333333334,200.27083333333334,1817.1,0.2,1.0
545,27,5,2,1656.6,6.2,4,64.5,0,1,0,12.9,12.4,0.4,8.958333333333334,230.08333333333331,258.0,0.3333333333333333,0.5
546,40,3,0,1843.5,4.8,60,46.3,0,0,0,15.433333333333332,0.0,0.0,7.982758620689655,317.8448275862069,2778.0,0.0,0.0
547,32,5,1,2233.3,4.9,37,57.7,1,0,1,11.540000000000001,4.9,0.2,9.779661016949152,378.52542372881356,2134.9,0.16666666666666666,0.5
548,38,6,3,944.2,5.8,22,75.9,0,1,1,12.65,17.4,0.5,11.161764705882353,138.8529411764706,1669.8000000000002,0.42857142857142855,0.5
550,35,4,0,1234.3,7.8,15,69.8,0,0,1,17.45,0.0,0.0,7.931818181818181,140.26136363636363,1047.0,0.0,0.0
551,33,4,0,716.1,6.7,36,87.4,1,0,0,21.85,0.0,0.0,11.350649350649352,93.0,3146.4,0.0,0.5
552,46,3,3,1673.4,6.7,27,76.0,0,0,1,25.333333333333332,20.1,1.0,9.87012987012987,217.32467532467533,2052.0,0.75,0.0
553,37,3,2,2755.8,3.1,39,58.8,1,1,1,19.599999999999998,6.2,0.6666666666666666,14.341463414634147,672.1463414634147,2293.2,0.5,1.0
554,38,4,1,580.0,4.8,29,65.8,0,0,0,16.45,4.8,0.25,11.344827586206897,100.0,1908.1999999999998,0.2,0.0
555,30,5,2,1483.9,4.4,8,49.0,1,0,0,9.8,8.8,0.4,9.074074074074073,274.7962962962963,392.0,0.3333333333333333,0.5
556,30,6,0,1820.3,3.0,31,68.4,1,0,0,11.4,0.0,0.0,17.1,455.075,2120.4,0.0,0.5
557,30,3,2,1561.5,5.7,45,86.7,1,0,0,28.900000000000002,11.4,0.6666666666666666,12.940298507462687,233.0597014925373,3901.5,0.5,0.5
558,38,7,2,1443.4,3.9,29,80.3,0,1,1,11.471428571428572,7.8,0.2857142857142857,16.387755102040813,294.57142857142856,2328.7,0.25,0.5
559,30,4,2,850.4,6.3,41,91.0,0,1,1,22.75,12.6,0.5,12.465753424657535,116.4931506849315,3731.0,0.4,0.5
560,37,4,0,1616.4,2.9,14,65.5,0,0,0,16.375,0.0,0.0,16.794871794871796,414.4615384615385,917.0,0.0,0.0
561,55,3,2,1121.6,8.4,29,90.2,1,1,0,30.066666666666666,16.8,0.6666666666666666,9.595744680851064,119.3191489361702,2615.8,0.5,1.0
562,43,0,1,405.0,3.2,20,67.1,0,1,0,inf,3.2,inf,15.976190476190474,96.42857142857143,1342.0,1.0,0.5
563,31,6,2,2097.3,5.4,41,92.1,0,1,0,15.35,10.8,0.3333333333333333,14.390624999999998,327.703125,3776.1,0.2857142857142857,0.5
564,47,6,1,1979.2,6.6,30,69.7,1,0,1,11.616666666666667,6.6,0.16666666666666666,9.171052631578949,260.42105263157896,2091.0,0.14285714285714285,0.5
565,30,4,1,1525.8,3.9,40,80.6,0,1,0,20.15,3.9,0.25,16.448979591836732,311.3877551020408,3224.0,0.2,0.5
566,14,5,1,1614.5,6.7,46,92.1,0,1,1,18.419999999999998,6.7,0.2,11.96103896103896,209.67532467532467,4236.599999999999,0.16666666666666666,0.5
